"|","|__i","|__lc","|__m","|__n","|__ri","|__rm","|__rn","|__sc","|__t","|__time"
"1530518023891","110675223396340397151","0","hi (sent from Vithalwadi Stn.)","Prashant Sonar","","","","0","02 Jul 01:23 PM","1530518023891"
"1530518029187","104755140708698876967","0","Boarded 12:31 CSMT slow from Ambarnath. Still at Vithalwadi. No announcements in the train.  (sent from Vithalwadi Stn.)","Omkar Thakur","","","","0","02 Jul 01:23 PM","1530518029187"
"1530518038192","117386443275262853677","1","train are late toward cst","komal bhatt","","","","0","02 Jul 01:23 PM","1530518038192"
"1530518059504","105231566975211767949","0","12.32 ki Kalyan se cst train Abhi aa rhubhe (sent from Kalyan Stn.)","Sandeep Soni","","","","0","02 Jul 01:24 PM","1530518059504"
"1530518059733","101449434995875328225","0","are train running between karjat to Thane? ","pashmina shekatkar","","","","0","02 Jul 01:24 PM","1530518059733"
"1530518090626","102423028294885918253","1","boarded at 11:50am from asangaon still not reached Kalyan..central line literally suck (sent from Kalyan)","idiot mania","104755140708698876967","Boarded 12:31 CSMT slow from Ambarnath. Still at Vithalwadi. No announcements in the train.  (sent from Vithalwadi Stn.)","Omkar Thakur","0","02 Jul 01:24 PM","1530518090626"
"1530518094162","117386443275262853677","0","more then 55min I m waiting I m in train between ulasanager to Kalyan (sent from Vithalwadi Stn.)","komal bhatt","","","","0","02 Jul 01:24 PM","1530518094162"
"1530518098527","106733229125810259344","0","what is problem in badlapur to CST root ? (sent from Vithalwadi Stn.)","Pradeep Kumar Gupta","","","","0","02 Jul 01:24 PM","1530518098527"
"1530518099074","113534015542200772225","1","kHere Channel Te?","Kumar Cartoon","111649063341295110913","can you share link please? (sent from Ulhas Nagar Stn.)","Tj Wadhwani","0","02 Jul 01:24 PM","1530518099074"
"1530518117365","112966842124842773423","0","something happened in central (sent from Vithalwadi Stn.)","vinesh bagul","","","","0","02 Jul 01:25 PM","1530518117365"
"1530518129346","110627634497372192076","0","central line problem or what (sent from Vithalwadi Stn.)","prasad chipkar","","","","0","02 Jul 01:25 PM","1530518129346"
"1530518162238","101341648487969662135","0","any issue in this line....vitalwadi to kalyan....trains halted till 30 min (sent from Vithalwadi Stn.)","sunil shetty","","","","0","02 Jul 01:26 PM","1530518162238"
"1530518244036","112532785062267036776","0","I reached rahne  (sent from Thane)","Akash Gupta","","","","0","02 Jul 01:27 PM","1530518244036"
"1530518252970","109946730548105360238","0","same from titwala kalyan (sent from Shahad)","Rahul Patil","","","","0","02 Jul 01:27 PM","1530518252970"
"1530518255989","116467424402848197925","0","12:19 from ambernath,  local just reached kalyan  (sent from Kalyan Stn.)","Milind Mate","","","","0","02 Jul 01:27 PM","1530518255989"
"1530518258504","112532785062267036776","0","thane (sent from Thane)","Akash Gupta","","","","0","02 Jul 01:27 PM","1530518258504"
"1530518282110","106251847790928120326","0","about train which departed from neral by 12:17 why it is stuck in middle?","monika singh","","","","0","02 Jul 01:28 PM","1530518282110"
"1530518298278","101468336665018855305","0","1.22 khopoli kyn la aali ka","Aparna Pandit","","","","0","02 Jul 01:28 PM","1530518298278"
"1530518317382","101468336665018855305","0","pls inform (sent from Khopoli)","Aparna Pandit","","","","0","02 Jul 01:28 PM","1530518317382"
"1530518330781","115915363232535368681","0","12.24 fast kalyan to CSTM reached at kalyan (sent from Kalyan Stn.)","Sawan Bhilwal","","","","0","02 Jul 01:28 PM","1530518330781"
"1530518332150","115414570537297598553","0","still issue at Central line ..trains almost late by 40 min (sent from Kalyan Stn.)","Vinayak Shinde","","","","0","02 Jul 01:28 PM","1530518332150"
"1530518346171","109946730548105360238","0","reached shahad 1.30 started titwala 12.45 (sent from Shahad Stn.)","Rahul Patil","","","","0","02 Jul 01:29 PM","1530518346171"
"1530518347408","116467424402848197925","0","s (sent from Kalyan Stn.)","Milind Mate","","","","0","02 Jul 01:29 PM","1530518347408"
"1530518373440","116826968667761725913","0","any fast train left from klyn????? (sent from Dombivli Stn.)","sandhya Iyer","","","","0","02 Jul 01:29 PM","1530518373440"
"1530518374604","109946730548105360238","0","reached shahad at 1.30 started from 12.45 titwala (sent from Shahad Stn.)","Rahul Patil","","","","0","02 Jul 01:29 PM","1530518374604"
"1530518389279","117178202154740472793","0","when the central railway run on time.every Sunday take maga blocks.f..k to system of cr (sent from Vithalwadi)","Tejas shirke","","","","0","02 Jul 01:29 PM","1530518389279"
"1530518399491","116467424402848197925","0","still slow from kalyan (sent from Kalyan Stn.)","Milind Mate","","","","0","02 Jul 01:29 PM","1530518399491"
"1530518403817","104755140708698876967","0","A simple announcement is least expected in this case.  (sent from Vithalwadi)","Omkar Thakur","","","","0","02 Jul 01:30 PM","1530518403817"
"1530518413861","116467424402848197925","0","unknown or unshared reason (sent from Kalyan Stn.)","Milind Mate","","","","0","02 Jul 01:30 PM","1530518413861"
"1530518416791","115414570537297598553","0","does anyone know what was iasue (sent from Kalyan Stn.)","Vinayak Shinde","","","","0","02 Jul 01:30 PM","1530518416791"
"1530518419605","108109054291570088257","0","now departed but again stopped (sent from Kalyan Stn.)","Sheel Kate","116467424402848197925","12:19 from ambernath,  local just reached kalyan  (sent from Kalyan Stn.)","Milind Mate","0","02 Jul 01:30 PM","1530518419605"
"1530518426411","116467424402848197925","0","s (sent from Kalyan Stn.)","Milind Mate","","","","0","02 Jul 01:30 PM","1530518426411"
"1530518457974","114189256411786177982","0","12:24 kasara-cst reached kalyan at 1:30 (sent from Kalyan Stn.)","Chailen Wadhwa","","","","0","02 Jul 01:30 PM","1530518457974"
"1530518481014","101860226198966242618","0","what's happening on vitthal vadi station ","Mudita Sonawane","","","","0","02 Jul 01:31 PM","1530518481014"
"1530518488086","101860226198966242618","0","what's happening on vitthal vadi station ","Mudita Sonawane","","","","0","02 Jul 01:31 PM","1530518488086"
"1530518491172","115915363232535368681","0","12.24 fast reached at kalyan for CSMt yet to depart  (sent from Titwala Stn.)","Sawan Bhilwal","116826968667761725913","any fast train left from klyn????? (sent from Dombivli Stn.)","sandhya Iyer","1","02 Jul 01:31 PM","1530518491172"
"1530518494850","105275879906889276090","0","more than half hour late, we didn't reached at vithalwadi, started from 12.32 from badlapur (sent from Badlapur)","Dipesh Shah","","","","0","02 Jul 01:31 PM","1530518494850"
"1530518526448","113429392190178668133","0","some  one from railway department , can tell us what is the issue at Central line (sent from Shahad Stn.)","harsha umadi","","","","0","02 Jul 01:32 PM","1530518526448"
"1530518527119","116467424402848197925","1","just left  (sent from Kalyan)","Milind Mate","108109054291570088257","now departed but again stopped (sent from Kalyan Stn.)","Sheel Kate","0","02 Jul 01:32 PM","1530518527119"
"1530518527329","116826968667761725913","0","tks sawan.  (sent from Dombivli Stn.)","sandhya Iyer","","","","0","02 Jul 01:32 PM","1530518527329"
"1530518540555","108109054291570088257","0","will be 10-20mins halt at Vithalwadi, enjoy (sent from Kalyan)","Sheel Kate","105275879906889276090","more than half hour late, we didn't reached at vithalwadi, started from 12.32 from badlapur (sent from Badlapur)","Dipesh Shah","0","02 Jul 01:32 PM","1530518540555"
"1530518547828","113429392190178668133","0","12:45 pm train from Titwala reached shahad now (sent from Shahad Stn.)","harsha umadi","","","","0","02 Jul 01:32 PM","1530518547828"
"1530518554580","107692578805788398276","0","फास्ट गाडी चालू झाली का (sent from Dombivli Stn.)","Ganesh Ghag","","","","0","02 Jul 01:32 PM","1530518554580"
"1530518585359","111199080987764666847","0","3 mail stop on p no 5:6 7...now  train deported from KALYAN (sent from Kalyan Stn.)","Gajanan Kondawar","","","","0","02 Jul 01:33 PM","1530518585359"
"1530518595781","116467424402848197925","0"," chennai express fast track la distey","Milind Mate","107692578805788398276","फास्ट गाडी चालू झाली का (sent from Dombivli Stn.)","Ganesh Ghag","0","02 Jul 01:33 PM","1530518595781"
"1530518605342","111199080987764666847","0","yes (sent from Kalyan Stn.)","Gajanan Kondawar","","","","0","02 Jul 01:33 PM","1530518605342"
"1530518605955","116467424402848197925","0","not sure about fast trains (sent from Thakurli)","Milind Mate","","","","0","02 Jul 01:33 PM","1530518605955"
"1530518621520","117273557079048661286","0","1 29 khopoli ? (sent from Ulhas Nagar Stn.)","Kirti Shelar","","","","0","02 Jul 01:33 PM","1530518621520"
"1530518629531","115915363232535368681","0","yes one left from kalyan to CSMT (sent from Kalyan Stn.)","Sawan Bhilwal","107692578805788398276","फास्ट गाडी चालू झाली का (sent from Dombivli Stn.)","Ganesh Ghag","0","02 Jul 01:33 PM","1530518629531"
"1530518646878","101479019950881074074","0","what is the status of cost trin","Bhavnesh Patil","","","","0","02 Jul 01:34 PM","1530518646878"
"1530518649785","108109054291570088257","0","ha (sent from Thakurli)","Sheel Kate","116467424402848197925"," chennai express fast track la distey","Milind Mate","0","02 Jul 01:34 PM","1530518649785"
"1530518650418","112532785062267036776","0","sab log aaram se ghar pe bhaajiya khao aur barrish ka maja lo (sent from Mulund)","Akash Gupta","","","","0","02 Jul 01:34 PM","1530518650418"
"1530518658933","108813357899754969145","0","trains are late from Ulhasnagar around 50 min yet (sent from Ambernath)","Ravi Bhatia","","","","0","02 Jul 01:34 PM","1530518658933"
"1530518705636","103828285160033375236","0","trains r 50 min late and today is too much of rush (sent from Vidyavihar Stn.)","shubham chaudhari","112310693926324375874","Did it arrive?  (sent from Vithalwadi)","Tina s","0","02 Jul 01:35 PM","1530518705636"
"1530518709937","101479019950881074074","0","badlapur  to cst train  status (sent from Vithalwadi Stn.)","Bhavnesh Patil","","","","0","02 Jul 01:35 PM","1530518709937"
"1530518730286","113780457753010813371","0","ulhasnagar ke aage kya problem huva hai (sent from Vithalwadi)","Vivek Patil","","","","0","02 Jul 01:35 PM","1530518730286"
"1530518755914","104755140708698876967","0","12:31 pm CSMT slow from Ambarnath just reached Kalyan.  (sent from Titwala Stn.)","Omkar Thakur","","","","0","02 Jul 01:35 PM","1530518755914"
"1530518764159","108109054291570088257","0","12:19 Ambernath-cst slow reached Thakurli (sent from Thakurli Stn.)","Sheel Kate","","","","0","02 Jul 01:36 PM","1530518764159"
"1530518777905","101860226198966242618","0","to much dalay of trains  (sent from Vithalwadi Stn.)","Mudita Sonawane","","","","0","02 Jul 01:36 PM","1530518777905"
"1530518783470","113780457753010813371","0","ulhasnagar ke aage kya problem huva hai (sent from Vithalwadi)","Vivek Patil","","","","0","02 Jul 01:36 PM","1530518783470"
"1530518792507","100007269733796728624","0","Hum atak gaye hai 1 ghante se train mai in vithalwadi. Koi bachao!!! (sent from Vithalwadi Stn.)","ＭＡＨＡＪＡＮＭ.","","","","0","02 Jul 01:36 PM","1530518792507"
"1530518803475","101860226198966242618","0","bohat prblm hai Train ka (sent from Vithalwadi Stn.)","Mudita Sonawane","","","","0","02 Jul 01:36 PM","1530518803475"
"1530518806647","108109054291570088257","1","track issue between Kalyan-dombivli (sent from Thakurli Stn.)","Sheel Kate","113780457753010813371","ulhasnagar ke aage kya problem huva hai (sent from Vithalwadi)","Vivek Patil","0","02 Jul 01:36 PM","1530518806647"
"1530518838177","108109054291570088257","1","fast track broken (sent from Thakurli Stn.)","Sheel Kate","","","","0","02 Jul 01:37 PM","1530518838177"
"1530518848579","114014356301013161505","0","kya problem hua ha (sent from Ulhas Nagar Stn.)","Akshay Reddy ASR","","","","0","02 Jul 01:37 PM","1530518848579"
"1530518852025","101860226198966242618","0","ohh (sent from Vithalwadi Stn.)","Mudita Sonawane","","","","0","02 Jul 01:37 PM","1530518852025"
"1530518866268","101860226198966242618","0","really (sent from Vithalwadi Stn.)","Mudita Sonawane","108109054291570088257","fast track broken (sent from Thakurli Stn.)","Sheel Kate","0","02 Jul 01:37 PM","1530518866268"
"1530518881133","116216653144997644679","0","idiot train to let  (sent from Vithalwadi Stn.)","vivek kanojia","","","","0","02 Jul 01:38 PM","1530518881133"
"1530518909178","100007269733796728624","0","kya baat hai (sent from Vithalwadi Stn.)","ＭＡＨＡＪＡＮＭ.","108109054291570088257","fast track broken (sent from Thakurli Stn.)","Sheel Kate","0","02 Jul 01:38 PM","1530518909178"
"1530518954973","107865567477723593370","0","12:45 titwala to csmt just reached at shahad stn 45min late (sent from Shahad Stn.)","Prabhakar Pawar","","","","0","02 Jul 01:39 PM","1530518954973"
"1530519046889","104435568230294844212","0","is issue solved now (sent from Vithalwadi)","virendra dhuri","","","","0","02 Jul 01:40 PM","1530519046889"
"1530519067691","112907624307800358903","0","what happen","DHEERAJ TIWARI","","","","0","02 Jul 01:41 PM","1530519067691"
"1530519162292","105308307931858075875","0","kasara cst train stuck between ambivili shahad (sent from Ambivli Stn.)","ritesh ambre","","","","0","02 Jul 01:42 PM","1530519162292"
"1530519171231","103829869686726979144","0","what is issue are trains on time","mobile hacks","","","","0","02 Jul 01:42 PM","1530519171231"
"1530519190592","104976544654657753404","1","Aaj Maza interview hota ya local train late ne mazi opportunities geli (sent from Kopar Stn.)","girish patil","","","","0","02 Jul 01:43 PM","1530519190592"
"1530519195967","116826968667761725913","0","12.30 fast  just left from dombivli (sent from Dombivli Stn.)","sandhya Iyer","","","","0","02 Jul 01:43 PM","1530519195967"
"1530519208256","113645047093820702477","0","i m from ambivli i want to go Dombivli can I prefer train ?? or any other option ?? (sent from Ambivli Stn.)","Neha D. Hande","","","","0","02 Jul 01:43 PM","1530519208256"
"1530519251731","113645047093820702477","0","please give me suggestions (sent from Ambivli Stn.)","Neha D. Hande","","","","0","02 Jul 01:44 PM","1530519251731"
"1530519295468","113429392190178668133","0","take road... (sent from Shahad Stn.)","harsha umadi","","","","0","02 Jul 01:44 PM","1530519295468"
"1530519305269","101479019950881074074","0","what is issue on train tome (sent from Vithalwadi)","Bhavnesh Patil","","","","0","02 Jul 01:45 PM","1530519305269"
"1530519312515","102670764179412623489","1","kasara to cst fast kaha par hai? thane par bola gaya late ayegi. (sent from Thane Stn.)","Junead Qureshi","","","","0","02 Jul 01:45 PM","1530519312515"
"1530519315431","100981737509344496192","0","hii","Mayappa Vagare","","","","0","02 Jul 01:45 PM","1530519315431"
"1530519320094","102423028294885918253","0","if u can find any other option den please go for second....train I going crazy slow (sent from Kopar Stn.)","idiot mania","113645047093820702477","i m from ambivli i want to go Dombivli can I prefer train ?? or any other option ?? (sent from Ambivli Stn.)","Neha D. Hande","0","02 Jul 01:45 PM","1530519320094"
"1530519343645","112617527686003363993","0","Trains from Byculla are very late (sent from Byculla Stn.)","Thelma Lobo","","","","0","02 Jul 01:45 PM","1530519343645"
"1530519344863","102423028294885918253","0","just leave dombivali (sent from Kopar Stn.)","idiot mania","102670764179412623489","kasara to cst fast kaha par hai? thane par bola gaya late ayegi. (sent from Thane Stn.)","Junead Qureshi","0","02 Jul 01:45 PM","1530519344863"
"1530519368264","105308307931858075875","0","by road (sent from Ambivli)","ritesh ambre","","","","0","02 Jul 01:46 PM","1530519368264"
"1530519379657","106225188978515343217","0","wht is the position of kasara side train? ","Jitendra Magade","","","","0","02 Jul 01:46 PM","1530519379657"
"1530519381828","112617527686003363993","0","1.24 Ambarnath arrived at 1.46 (sent from Byculla Stn.)","Thelma Lobo","","","","0","02 Jul 01:46 PM","1530519381828"
"1530519398148","108311303681985680292","1","from Ambernath to CSTM TOO MUCH ISSUE (sent from Kalyan Stn.)","Mahi C","","","","0","02 Jul 01:46 PM","1530519398148"
"1530519401813","105935726404669134629","0","central line down train delay 18 min (sent from Lower Parel Stn.)","Parikshit Ahir","","","","0","02 Jul 01:46 PM","1530519401813"
"1530519427535","111394998914511045141","0","are trains operating from Thane to kasara? (sent from Mulund)","Siddharth Sonawane","","","","0","02 Jul 01:47 PM","1530519427535"
"1530519455782","116212882618473813086","0","no fast trains from Dombivli (sent from Dombivli Stn.)","Webinger","","","","0","02 Jul 01:47 PM","1530519455782"
"1530519470442","116212882618473813086","0","Some issue on fast line (sent from Dombivli Stn.)","Webinger","","","","0","02 Jul 01:47 PM","1530519470442"
"1530519472351","106678933172698657754","0","is slow trains from kalyan station to CSMT started ,on time now ? (sent from Shahad)","Pravin Kharche","","","","0","02 Jul 01:47 PM","1530519472351"
"1530519493726","100250694575401436397","0","ya its operating (sent from Mulund)","Sunil Yadav","111394998914511045141","are trains operating from Thane to kasara? (sent from Mulund)","Siddharth Sonawane","0","02 Jul 01:48 PM","1530519493726"
"1530519497751","116212882618473813086","1","yes (sent from Dombivli Stn.)","Webinger","106678933172698657754","is slow trains from kalyan station to CSMT started ,on time now ? (sent from Shahad)","Pravin Kharche","0","02 Jul 01:48 PM","1530519497751"
"1530519500239","102670764179412623489","1","slow is running on time. (sent from Thane Stn.)","Junead Qureshi","106678933172698657754","is slow trains from kalyan station to CSMT started ,on time now ? (sent from Shahad)","Pravin Kharche","0","02 Jul 01:48 PM","1530519500239"
"1530519501016","106225188978515343217","0","kalyan kasara line chalu ahe? ","Jitendra Magade","","","","0","02 Jul 01:48 PM","1530519501016"
"1530519519145","117686388319243728054","1","shahad to cst train are late for 30mins to 45mins (sent from Shahad Stn.)","J D","","","","0","02 Jul 01:48 PM","1530519519145"
"1530519529836","111628640238465495283","0","Kalyan side Kya prblm hai","pooja thakur","","","","0","02 Jul 01:48 PM","1530519529836"
"1530519540634","100250694575401436397","0","kuch nai (sent from Mulund)","Sunil Yadav","","","","0","02 Jul 01:49 PM","1530519540634"
"1530519547027","100250694575401436397","0","kam karo (sent from Mulund)","Sunil Yadav","","","","0","02 Jul 01:49 PM","1530519547027"
"1530519556544","111628640238465495283","1","TV pe dikhraha hai","pooja thakur","","","","0","02 Jul 01:49 PM","1530519556544"
"1530519579556","117686388319243728054","0","itna kuch issue nhi hai.. trains late hai bas (sent from Shahad Stn.)","J D","","","","0","02 Jul 01:49 PM","1530519579556"
"1530519608347","105792618356344708927","0","1251 train reached kalyan at 1:49 (sent from Kalyan Stn.)","Nirmala Naik","","","","0","02 Jul 01:50 PM","1530519608347"
"1530519634690","110627634497372192076","0","now train ok","prasad chipkar","","","","0","02 Jul 01:50 PM","1530519634690"
"1530519656273","110627634497372192076","0","from kalyan going fast","prasad chipkar","","","","0","02 Jul 01:50 PM","1530519656273"
"1530519667763","102423028294885918253","0","pahile central railways ko sirf excuse chaiye train late karne ko......aur upar see media....world's number one corrupt media showing like it's a very big issue (sent from Diva Jn Stn.)","idiot mania","111628640238465495283","TV pe dikhraha hai","pooja thakur","0","02 Jul 01:51 PM","1530519667763"
"1530519708830","100831648294770324271","0","1:05 CST still at Kalyan  (sent from Kalyan Stn.)","Alok Pandey","","","","0","02 Jul 01:51 PM","1530519708830"
"1530519713015","110627634497372192076","0","12.35 chi Badlapur varun aata kopar LA aahe (sent from Thakurli Stn.)","prasad chipkar","","","","0","02 Jul 01:51 PM","1530519713015"
"1530519819310","116216653144997644679","1","bakwas bhut let hai train aaj Ulhasnager sa kalyan 1 hour laga gyaa ... great india railway 👍 (sent from Kalyan Stn.)","vivek kanojia","","","","0","02 Jul 01:53 PM","1530519819310"
"1530519874651","109446435600531372148","6","in 12 56 cst train from shahad its almost one hour we have not yet reached kalyan (sent from Shahad Stn.)","Afzal mec","","","","0","02 Jul 01:54 PM","1530519874651"
"1530519911579","106704636427857740018","0","2:11 ki csmt slow (sent from Vithalwadi Stn.)","Lalita Bindra","","","","0","02 Jul 01:55 PM","1530519911579"
"1530519934691","116786167977505197172","0","1:01 Titwala- CST have not yet reached shahad (sent from Shahad Stn.)","ajay mule","","","","0","02 Jul 01:55 PM","1530519934691"
"1530519976600","117043431237601248207","0","Trains running late by 1 hour (sent from Thakurli Stn.)","saiprasad mule","","","","0","02 Jul 01:56 PM","1530519976600"
"1530519987675","100831648294770324271","0","1:05 CSMT slow just left from Kalyan  (sent from Kalyan Stn.)","Alok Pandey","","","","0","02 Jul 01:56 PM","1530519987675"
"1530519997639","106704636427857740018","0","2:11 ki Kalyan-CSmt train (sent from Vithalwadi Stn.)","Lalita Bindra","","","","0","02 Jul 01:56 PM","1530519997639"
"1530520056393","107065949483030776835","0","1 pm fast train from Dombivali to cstm reached now (sent from Dombivli Stn.)","SYED WASIM","","","","0","02 Jul 01:57 PM","1530520056393"
"1530520057025","111153864475479927220","0","on a train towards CSTM started frm badlapur at 12.34 is still not crossed Dombavli.  what exactly  is the problem not clear. its a Fast train (sent from Thakurli)","Bipin Panchal","","","","0","02 Jul 01:57 PM","1530520057025"
"1530520098271","111153864475479927220","0","is there any problem ahead? (sent from Dombivli Stn.)","Bipin Panchal","","","","0","02 Jul 01:58 PM","1530520098271"
"1530520107784","107065949483030776835","0","where has your train reach?  (sent from Dombivli Stn.)","SYED WASIM","111153864475479927220","on a train towards CSTM started frm badlapur at 12.34 is still not crossed Dombavli.  what exactly  is the problem not clear. its a Fast train (sent from Thakurli)","Bipin Panchal","0","02 Jul 01:58 PM","1530520107784"
"1530520122627","111153864475479927220","1","its almost 2 hrs from badlapur to Dombavli  (sent from Thakurli)","Bipin Panchal","","","","0","02 Jul 01:58 PM","1530520122627"
"1530520144947","111153864475479927220","0","just reached Dombavli  (sent from Thakurli)","Bipin Panchal","","","","0","02 Jul 01:59 PM","1530520144947"
"1530520206426","102670764179412623489","0","12:42 towards cst fast arriving on Thane. (sent from Thane Stn.)","Junead Qureshi","","","","0","02 Jul 02:00 PM","1530520206426"
"1530520315726","111153864475479927220","0","does anyone has any update what exactly the problem is. (sent from Dombivli Stn.)","Bipin Panchal","","","","0","02 Jul 02:01 PM","1530520315726"
"1530520374520","107776379685457946008","0","took 1 hr to travel from ambernath to Kalyan. what is the reason. kal mega block me kya Kiya. Abhi to delays daily ka issue ho gaya hai (sent from Thakurli)","Bharat Jambani","","","","0","02 Jul 02:02 PM","1530520374520"
"1530520406803","107065949483030776835","0","there was rail fracture between Kalyan and  thakurli in morning. that why all train are late (sent from Dombivli Stn.)","SYED WASIM","111153864475479927220","does anyone has any update what exactly the problem is. (sent from Dombivli Stn.)","Bipin Panchal","0","02 Jul 02:03 PM","1530520406803"
"1530520424783","112419158982358076515","0","train late within kalyan and shahad","vaishali chavan","","","","0","02 Jul 02:03 PM","1530520424783"
"1530520491680","107865567477723593370","1","would anyone tell, what exactly problem created with trains (sent from Shahad)","Prabhakar Pawar","","","","0","02 Jul 02:04 PM","1530520491680"
"1530520557292","113534015542200772225","0","Almost 55 Mins Late! A Big Salute To Bullshitttt Railway!","Kumar Cartoon","107065949483030776835","1 pm fast train from Dombivali to cstm reached now (sent from Dombivli Stn.)","SYED WASIM","0","02 Jul 02:05 PM","1530520557292"
"1530520633513","113534015542200772225","0","Konse Channel Par?","Kumar Cartoon","111628640238465495283","TV pe dikhraha hai","pooja thakur","0","02 Jul 02:07 PM","1530520633513"
"1530520636351","113645047093820702477","0","read above chats rail fracture btwn Kalyan - thakurli (sent from Shahad)","Neha D. Hande","107865567477723593370","would anyone tell, what exactly problem created with trains (sent from Shahad)","Prabhakar Pawar","0","02 Jul 02:07 PM","1530520636351"
"1530520675408","110462779666751338199","0","konse?? (sent from Dombivli)","Sanket Gadekar","113645047093820702477","read above chats rail fracture btwn Kalyan - thakurli (sent from Shahad)","Neha D. Hande","0","02 Jul 02:07 PM","1530520675408"
"1530520756942","110715117405801019389","0","shahad station it's 1hur late train  (sent from Shahad Stn.)","Ak Gaming","","","","0","02 Jul 02:09 PM","1530520756942"
"1530520778564","101414828932292663692","0","railway ka roj ka problem hai.. (sent from Shahad Stn.)","Kalpesh Nehare","","","","0","02 Jul 02:09 PM","1530520778564"
"1530520791387","110715117405801019389","0","yes  (sent from Shahad Stn.)","Ak Gaming","","","","0","02 Jul 02:09 PM","1530520791387"
"1530520797598","114189256411786177982","2","1 hour late, central line towards cst","Chailen Wadhwa","100372166365340503867","Trains kitni late h (sent from Nahur Stn.)","Kaveesh Jaisinghani","1","02 Jul 02:09 PM","1530520797598"
"1530520829889","110173926240700908547","0","1 hour late (sent from Shahad Stn.)","sumit b","","","","0","02 Jul 02:10 PM","1530520829889"
"1530520908997","107426820943242270568","1","1:16  train from titwala still not reach shahad  (sent from Shahad Stn.)","Faisal Shah","","","","0","02 Jul 02:11 PM","1530520908997"
"1530520925742","100377821125578881497","0","b (sent from Vidyavihar Stn.)","Anjali Sunil","","","","0","02 Jul 02:12 PM","1530520925742"
"1530521072902","115738177407955644665","0","rains start hui kya (sent from Airoli Stn.)","Sandeep Mahajan","","","","0","02 Jul 02:14 PM","1530521072902"
"1530521175291","107426820943242270568","1","worst service of central line every day trains are late  (sent from Shahad Stn.)","Faisal Shah","","","","0","02 Jul 02:16 PM","1530521175291"
"1530521216231","101587270992855297983","0","central line is block (sent from Kopar Stn.)","manish mithbawkar","","","","0","02 Jul 02:16 PM","1530521216231"
"1530521467337","115265221825176002219","0","what problem (sent from Shahad)","Aadesh Patil","","","","0","02 Jul 02:21 PM","1530521467337"
"1530521485610","110184471901195012499","0","local 12.01 karjat to cst late (sent from Mulund Stn.)","Mohan Manjrekar","","","","0","02 Jul 02:21 PM","1530521485610"
"1530521486861","102081485893882415828","0","Abhi keya stutes hein (sent from Shahad)","Nayanbmondal Mondal","","","","0","02 Jul 02:21 PM","1530521486861"
"1530521555226","110863684099662579398","0","whts the problem in kasara line??local stop near to ambivili (sent from Ambivli)","nikhil phule","","","","0","02 Jul 02:22 PM","1530521555226"
"1530521572901","110863684099662579398","0","last 20mins (sent from Ambivli)","nikhil phule","","","","0","02 Jul 02:22 PM","1530521572901"
"1530521577313","110173926240700908547","0","whats the reason? (sent from Shahad)","sumit b","","","","0","02 Jul 02:22 PM","1530521577313"
"1530521610383","108698199811612892429","0","signal problem. ..I guess  (sent from Ambivli)","Ravi jadhav","","","","0","02 Jul 02:23 PM","1530521610383"
"1530521610587","108698199811612892429","1","signal problem. ..I guess  (sent from Ambivli)","Ravi jadhav","","","","0","02 Jul 02:23 PM","1530521610587"
"1530521626840","104184401064139059280","0","are fast trains working towards kalyan? (sent from Dadar Stn.)","ASHLESHA G","","","","0","02 Jul 02:23 PM","1530521626840"
"1530521733026","110863684099662579398","0","har bar ka hai ye...kuch imp hote tab he local late..titwala se kalyan pohachne ko 1hr local (sent from Ambivli)","nikhil phule","","","","0","02 Jul 02:25 PM","1530521733026"
"1530521820477","110071667937576152338","1","morning ka prob abhi tak solve nahi hua kya.....ya abhi kuch aur prob he...plz update (sent from Vithalwadi)","sachin gondhali","107065949483030776835","there was rail fracture between Kalyan and  thakurli in morning. that why all train are late (sent from Dombivli Stn.)","SYED WASIM","0","02 Jul 02:27 PM","1530521820477"
"1530521842433","116381368743271153493","0","Is there any problem to dadar to Dombivili (sent from Elphinstone Road)","Siddhesh Waghdhare","","","","0","02 Jul 02:27 PM","1530521842433"
"1530521914645","112419158982358076515","0","train stopped at Shahad n Kalyan  (sent from Shahad)","vaishali chavan","","","","0","02 Jul 02:28 PM","1530521914645"
"1530521967877","114636265526118732118","0","12.53 ambernath to CST train came just to domivali (sent from Dombivli Stn.)","ashutosh khot","","","","0","02 Jul 02:29 PM","1530521967877"
"1530521982939","103446140941832331178","0","local seva surlit  (sent from Thakurli)","Bhaiya Ramdas Aher","","","","0","02 Jul 02:29 PM","1530521982939"
"1530522027147","113357197976074225471","0","1:35 from ulhas just reached dombavali  (sent from Kalyan Stn.)","Yash Ramrakhiani","","","","0","02 Jul 02:30 PM","1530522027147"
"1530522203036","100491741702024823072","0","aeee me kalyan me hu kese jau badlapur (sent from Kalyan Stn.)","Sachin Joshi","","","","0","02 Jul 02:33 PM","1530522203036"
"1530522324503","114176209750299599961","0","is train running  (sent from Airoli)","Bhakti Vora","","","","0","02 Jul 02:35 PM","1530522324503"
"1530522463349","115061609919699348362","0","where is the badlapur- cst fast local","Laxman Patil","","","","0","02 Jul 02:37 PM","1530522463349"
"1530522480921","104560700922765367615","0","any Problem In central line? (sent from Kalyan)","TEJAS KADAM","","","","0","02 Jul 02:38 PM","1530522480921"
