"|","|__i","|__lc","|__m","|__n","|__ri","|__rm","|__rn","|__sc","|__t","|__time"
"1531900241124","104610960383405961230","","to neral take karjat local from lower kopar or Dombivili","JAMES DALVI","","","","","18 Jul 01:20 PM","1531900241124"
"1531900305330","104610960383405961230","","train are far behind the timing as indicated","JAMES DALVI","","","","","18 Jul 01:21 PM","1531900305330"
"1531900653544","109846343720850577129","","Titvala to cstm  (sent from Titwala Stn.)","Vinay Tiwari","","","","","18 Jul 01:27 PM","1531900653544"
"1531900661102","100184282669864576175","","where tha karjat local ? (sent from Airoli Stn.)","Ashish Jage","","","","","18 Jul 01:27 PM","1531900661102"
"1531900907050","111546200201432447767","","trains are on time  (sent from Badlapur)","pranav vadnere","","","","","18 Jul 01:31 PM","1531900907050"
"1531900938298","111546200201432447767","","bola (sent from Badlapur)","pranav vadnere","","","","","18 Jul 01:32 PM","1531900938298"
"1531900953034","103819978575229825113","","yes (sent from Kopar Stn.)","Sandeep Karande","","","","","18 Jul 01:32 PM","1531900953034"
"1531900992796","111546200201432447767","","how much minutes is the train delayed  (sent from Badlapur)","pranav vadnere","","","","","18 Jul 01:33 PM","1531900992796"
"1531901407652","101853494496743885594","1","did 1.31 cst from ambarnath..leave badlapur? (sent from Ambernath Stn.)","SANVIDA BADHE","","","","","18 Jul 01:40 PM","1531901407652"
"1531901469098","100063929132046400787","","1.35 train from Ulhasnagar to CST, where is it at present. (sent from Ulhas Nagar Stn.)","narendra badlani","","","","","18 Jul 01:41 PM","1531901469098"
"1531901525044","104823142793947254731","","1.31.cst from ambernath is late  (sent from Ambernath Stn.)","Sukrutta Desai","","","","","18 Jul 01:42 PM","1531901525044"
"1531901535514","104823142793947254731","","no announcements ywt  (sent from Ambernath Stn.)","Sukrutta Desai","","","","","18 Jul 01:42 PM","1531901535514"
"1531901563983","114920435599468651238","","what about the 1.09 CSMT train from ambivli? (sent from Ambivli Stn.)","yadvendra yadav","","","","","18 Jul 01:42 PM","1531901563983"
"1531901874386","111060659824580989081","","any update about fast train from kalyan (sent from Kalyan Stn.)","Gaurav Chalke","","","","","18 Jul 01:47 PM","1531901874386"
"1531902008637","109189506313245447247","","5-10mit lets (sent from Ulhas Nagar)","Abhi Bhosale","","","","","18 Jul 01:50 PM","1531902008637"
"1531902095468","111060659824580989081","","thanx  (sent from Kalyan Stn.)","Gaurav Chalke","","","","","18 Jul 01:51 PM","1531902095468"
"1531902098235","116349534022349147183","1","He inspired his people so much that the Maratha Empire continued to fight the Mughal rule for 27 years after his death. He takes the last breath of his life in the year of 1680.\nShivaji was the great person, +9198202996865yb7r rmd7crrrrrtrccrrr5fd4r screw👌0🌓0👌00🌓00👌 a55,, 55555 z5 sqq 5 58👌👌0 (sent from Mahalakshmi)","Binaykumar Maji","","","","","18 Jul 01:51 PM","1531902098235"
"1531902144914","105183104432344785856","1","is any train reaching Kalyan now? (sent from Kalyan)","Priya Sonti","","","","","18 Jul 01:52 PM","1531902144914"
"1531902246918","112178432410948983894","","what is status of down kasara train","Pravin zalte","","","","","18 Jul 01:54 PM","1531902246918"
"1531902293168","114484911917621188087","","how to go Bandra from sakinaka","Sarvesh Gupta","","","","","18 Jul 01:54 PM","1531902293168"
"1531902451772","113700741247533843784","","any fast train to csmt from kalyan (sent from Dombivli Stn.)","Pratik Shinde","","","","","18 Jul 01:57 PM","1531902451772"
"1531902484702","102569665554501479143","","where is train from karjat to CST (sent from Neral Stn.)","nitesh mirkute","","","","","18 Jul 01:58 PM","1531902484702"
"1531902599574","113700741247533843784","","piyush goyal sir kindly take care of trains why are running late always as there no rain also for excuse (sent from Dombivli Stn.)","Pratik Shinde","","","","","18 Jul 01:59 PM","1531902599574"
"1531902639927","114920435599468651238","","1.09 CSMT train has just left from Ambivli statn ..it is running very slow","yadvendra yadav","","","","","18 Jul 02:00 PM","1531902639927"
"1531902688115","110603160346773150427","","where is the 1:38 CST diva fast train (sent from Dombivli Stn.)","siddhant sharma","","","","","18 Jul 02:01 PM","1531902688115"
"1531902803162","108203445087658947826","","anyone where is 1.38 CSt fast from Dombivli","DHANANJAY POOJARY","","","","","18 Jul 02:03 PM","1531902803162"
"1531902819486","104620146127866050104","","where is 1.29 train to go khopoli (sent from Ulhas Nagar Stn.)","Akash Palkar","","","","","18 Jul 02:03 PM","1531902819486"
"1531902843852","108445891342202607889","","hi (sent from Vithalwadi Stn.)","Shaikh Wasim","","","","","18 Jul 02:04 PM","1531902843852"
"1531902862152","108296285857511425436","","any one have an idea about kasara train from thane at 2.04 (sent from Thane Stn.)","Mihir Dere","","","","","18 Jul 02:04 PM","1531902862152"
"1531902921324","105900017770025532349","","any update of kasara cst? it's timing in dombivli is 1:38. and its still hasn't arrived (sent from Dombivli Stn.)","Gunjan Choughule","","","","","18 Jul 02:05 PM","1531902921324"
"1531902995355","113464118116618974617","","where is 2.03 Amberbath slow? (sent from Kalyan Stn.)","yuvraj sonawane","","","","","18 Jul 02:06 PM","1531902995355"
"1531903064867","113464118116618974617","","too many... (sent from Kalyan Stn.)","yuvraj sonawane","105183104432344785856","is any train reaching Kalyan now? (sent from Kalyan)","Priya Sonti","","18 Jul 02:07 PM","1531903064867"
"1531903494120","113141724540797564273","","any problem between kalyan and titwala?? trains are not moving from last 10 mins. (sent from Ambivli Stn.)","vasant. muli","","","","","18 Jul 02:14 PM","1531903494120"
"1531904087025","106760101495005292954","","Kalyan to khopoli (sent from Ulhas Nagar Stn.)","Aditya Sathikumar","","","","","18 Jul 02:24 PM","1531904087025"
"1531904120771","113442242227871693001","","central railway ka kounsa naam change kiya hai (sent from Khopoli)","shilpa shinde","","","","","18 Jul 02:25 PM","1531904120771"
"1531904450316","108316711099908709779","","how late are the trains running??? (sent from Jogeshwari)","nandlal pal","","","","","18 Jul 02:30 PM","1531904450316"
"1531904486332","107533411194579307999","","Central trains dombivili to cst ok?","Swapnil Zambre","","","","","18 Jul 02:31 PM","1531904486332"
"1531904565396","106649620692244807787","","2.25 cst fast from thane status (sent from Thane Stn.)","harry sapariya","","","","","18 Jul 02:32 PM","1531904565396"
"1531904757854","101843742532301445897","","2.33 thane kalyan train kaha hai (sent from Thane Stn.)","Dipesh More","","","","","18 Jul 02:35 PM","1531904757854"
"1531905158078","117618219421073376837","","wat about kalym cst fast (sent from Kalyan Stn.)","Hemant Dalvi","","","","","18 Jul 02:42 PM","1531905158078"
"1531905393909","102555693662020019460","","are trains running on time? (sent from Thane Stn.)","shreya kale","","","","","18 Jul 02:46 PM","1531905393909"
"1531905675372","111337292445202108026","","are trains are running on time","Vivek Kadam","","","","","18 Jul 02:51 PM","1531905675372"
"1531905926336","103791817238284607278","","trains are running fine.. just 5-10 min late as usual (sent from Dombivli Stn.)","Karishma Kamalakshan","","","","","18 Jul 02:55 PM","1531905926336"
"1531905974258","111581037000379102239","","from dadar 2-55 Asangaon late by 4 minutes (sent from Dadar Stn.)","MILAN M","","","","","18 Jul 02:56 PM","1531905974258"
"1531905985258","103791817238284607278","","2.49 asangaon slow arrived in dombivli (sent from Dombivli Stn.)","Karishma Kamalakshan","","","","","18 Jul 02:56 PM","1531905985258"
"1531906166980","111581037000379102239","","Asangaon 2-55 from dadar just arrived (sent from Dadar Stn.)","MILAN M","","","","","18 Jul 02:59 PM","1531906166980"
"1531906278459","106240852998690291777","","yes  (sent from Mumbra Stn.)","Rugveda Sarambale","102555693662020019460","are trains running on time? (sent from Thane Stn.)","shreya kale","","18 Jul 03:01 PM","1531906278459"
"1531906595060","114846287950751942204","","ok","Kaushik Roy","","","","","18 Jul 03:06 PM","1531906595060"
"1531906715080","104808865154434676009","","kamyani cancel he kya aaj","kiran pawar","","","","","18 Jul 03:08 PM","1531906715080"
"1531906728141","104808865154434676009","","kamyani cancel he kya aaj","kiran pawar","","","","","18 Jul 03:08 PM","1531906728141"
"1531906775050","108432204566007084285","1","where is now 3.07 Karjat fast from Dadar.... (sent from Vile Parle)","badlapur user","","","","","18 Jul 03:09 PM","1531906775050"
"1531907020013","117699300251491897970","","2.38 kalyan slow from cst will run as fast train till kalyan. Will depart from cst now (sent from Cst Stn.)","Swapnil Darade","","","","","18 Jul 03:13 PM","1531907020013"
"1531907574818","105453496856434931062","","slow train status (nahur - thane)? (sent from Nahur Stn.)","lakshya bharadwaj","","","","","18 Jul 03:22 PM","1531907574818"
"1531908107247","114979045594098040871","","nice train is on time  (sent from Bhandup Stn.)","Surya InfoEdge","105453496856434931062","slow train status (nahur - thane)? (sent from Nahur Stn.)","lakshya bharadwaj","","18 Jul 03:31 PM","1531908107247"
"1531908124944","114979045594098040871","","probably  (sent from Bhandup Stn.)","Surya InfoEdge","111337292445202108026","are trains are running on time","Vivek Kadam","","18 Jul 03:32 PM","1531908124944"
"1531908215848","105637923261356408794","","hi (sent from Dativali)","Carie Dsouza","","","","","18 Jul 03:33 PM","1531908215848"
"1531908341151","112848550634143352669","1","Western Line ka Elphinstone Road name is changed to Prabhadevi..M-Indicator ke new section mein news already diya hua hai..please refer that... ","social media","113442242227871693001","central railway ka kounsa naam change kiya hai (sent from Khopoli)","shilpa shinde","","18 Jul 03:35 PM","1531908341151"
"1531909318699","101066767440323541995","","fast train (sent from Mumbra Stn.)","Shaikh Rafiya","","","","","18 Jul 03:51 PM","1531909318699"
"1531909328152","101066767440323541995","","time (sent from Mumbra Stn.)","Shaikh Rafiya","","","","","18 Jul 03:52 PM","1531909328152"
"1531909697084","117601455307488312059","","ठाणे बदलापूर ४.०० आली आहे का ???","ARUN CHEULKAR","","","","","18 Jul 03:58 PM","1531909697084"
"1531910082764","116404219335635865704","","4:02 Thane  to Khopoli aata kuthe aahe  (sent from Thane Stn.)","VISHAL KHANDARE","","","","","18 Jul 04:04 PM","1531910082764"
"1531910176171","117601455307488312059","1","मुलुंड ला आहे","ARUN CHEULKAR","116404219335635865704","4:02 Thane  to Khopoli aata kuthe aahe  (sent from Thane Stn.)","VISHAL KHANDARE","","18 Jul 04:06 PM","1531910176171"
"1531910856312","116409043153640243682","","late jhali ka","sushant sawant","116404219335635865704","4:02 Thane  to Khopoli aata kuthe aahe  (sent from Thane Stn.)","VISHAL KHANDARE","","18 Jul 04:17 PM","1531910856312"
"1531912367751","112894370020260664055","","good evening guys  (sent from Thane Stn.)","Thane User","","","","","18 Jul 04:42 PM","1531912367751"
"1531912418721","112894370020260664055","","4:41 CSMT fast local train arrives shortly at platform no 6 (sent from Thane Stn.)","Thane User","","","","","18 Jul 04:43 PM","1531912418721"
"1531912421239","100678804603150842069","","4hr:43 m 12coachrake fast local for karjat from Dadar is shortly arrving on platform no 4... Just crossing Parel (sent from Elphinstone Road Stn.)","joseph pinto","","","","","18 Jul 04:43 PM","1531912421239"
"1531912442162","112894370020260664055","","4:43 CSMT slow local train left from platform no 1 (sent from Thane Stn.)","Thane User","","","","","18 Jul 04:44 PM","1531912442162"
"1531912469509","112894370020260664055","","4:42 Badlapur fast local train arrives shortly at platform no 5 (sent from Thane Stn.)","Thane User","","","","","18 Jul 04:44 PM","1531912469509"
"1531912470263","113574392715964092494","","goooood evening (sent from Dadar Stn.)","Dadar User","","","","","18 Jul 04:44 PM","1531912470263"
"1531912559943","113574392715964092494","","4:43 karjat  fast train arrived on platform no 4 (sent from Dadar Stn.)","Dadar User","","","","","18 Jul 04:45 PM","1531912559943"
"1531912576798","112894370020260664055","","4:46 kalyan slow local train arrives shortly at platform no 2 (sent from Thane Stn.)","Thane User","","","","","18 Jul 04:46 PM","1531912576798"
"1531912581788","113574392715964092494","","4:48 thane slow train shortly arriving on platform no 1 (sent from Dadar Stn.)","Dadar User","","","","","18 Jul 04:46 PM","1531912581788"
"1531912591610","113574392715964092494","","4:51 cst slow train shortly arriving on platform no 3 (sent from Dadar Stn.)","Dadar User","","","","","18 Jul 04:46 PM","1531912591610"
"1531912597461","112894370020260664055","","4:45 CSMT fast local train arrives shortly at platform no 4 (sent from Thane Stn.)","Thane User","","","","","18 Jul 04:46 PM","1531912597461"
"1531912607108","113574392715964092494","","4:43 cst fast train shortly arriving on platform no 6 (sent from Dadar Stn.)","Dadar User","","","","","18 Jul 04:46 PM","1531912607108"
"1531912643053","113574392715964092494","","4:43 karjat  fast train left from platform no 4 (sent from Dadar Stn.)","Dadar User","","","","","18 Jul 04:47 PM","1531912643053"
"1531912669817","113574392715964092494","","4:43 cst fast train arrived on platform no 6 (sent from Dadar Stn.)","Dadar User","","","","","18 Jul 04:47 PM","1531912669817"
"1531912681122","113574392715964092494","","4:58 badalpur fast train shortly arriving on platform no 4 (sent from Dadar Stn.)","Dadar User","","","","","18 Jul 04:48 PM","1531912681122"
"1531912692138","113574392715964092494","","4:43 cst fast train left from platform no 6 (sent from Dadar Stn.)","Dadar User","","","","","18 Jul 04:48 PM","1531912692138"
"1531912742736","113574392715964092494","","4:48 thane slow train arrived on platform no 1 (sent from Dadar Stn.)","Dadar User","","","","","18 Jul 04:49 PM","1531912742736"
"1531912773215","113574392715964092494","","4:48 thane slow train left from platform no 1 (sent from Dadar Stn.)","Dadar User","","","","","18 Jul 04:49 PM","1531912773215"
"1531912795315","100678804603150842069","","4:50 min fast local for karjat from Kurla... is crossing... Sion stn..  (sent from Kings Circle Stn.)","joseph pinto","","","","","18 Jul 04:49 PM","1531912795315"
"1531912811492","112894370020260664055","","4:47 Ambernath fast local train arrives shortly at platform no 5 (sent from Thane Stn.)","Thane User","","","","","18 Jul 04:50 PM","1531912811492"
"1531912814837","113574392715964092494","","4:49 cst fast train shortly arriving on platform no 6 (sent from Dadar Stn.)","Dadar User","","","","","18 Jul 04:50 PM","1531912814837"
"1531912839711","112894370020260664055","","4:48 Dadar slow local train arrives shortly at platform no 4 (sent from Thane Stn.)","Thane User","","","","","18 Jul 04:50 PM","1531912839711"
"1531912850698","113574392715964092494","","4:52 dombivli slow train shortly arriving on platform no 1 (sent from Dadar Stn.)","Dadar User","","","","","18 Jul 04:50 PM","1531912850698"
"1531912937320","100678804603150842069","","4:50 min Fast local for karjat from Kurla Is arrving Kurla platform no 5 in 3 mins (sent from Gtb Nagar Stn.)","joseph pinto","","","","","18 Jul 04:52 PM","1531912937320"
"1531912954904","112894370020260664055","","4:50 Ambernath slow local train arrives shortly at platform no 3 (sent from Thane Stn.)","Thane User","","","","","18 Jul 04:52 PM","1531912954904"
"1531913059287","100678804603150842069","","4:54 min fast local for karjat from Ghatkopar is reached at Kurla.... will arrive Ghatkopar at 4:58 (sent from Kurla Stn.)","joseph pinto","","","","","18 Jul 04:54 PM","1531913059287"
"1531913068946","100678804603150842069","","4:54 min fast local for karjat from Ghatkopar is reached at Kurla.... will arrive Ghatkopar at 4:58 (sent from Kurla Stn.)","joseph pinto","","","","","18 Jul 04:54 PM","1531913068946"
"1531913074843","104754437119248835661","","Kanpur  to banda termnas","Rajkumar Gupta","","","","","18 Jul 04:54 PM","1531913074843"
"1531913118673","113574392715964092494","","4:49 cst fast train arrived on platform no 6 (sent from Dadar Stn.)","Dadar User","","","","","18 Jul 04:55 PM","1531913118673"
"1531913127801","113574392715964092494","","4:51 cst slow train arrived on platform no 3 (sent from Dadar Stn.)","Dadar User","","","","","18 Jul 04:55 PM","1531913127801"
"1531913141800","113574392715964092494","","4:56 thane slow train shortly arriving on platform no 1 (sent from Dadar Stn.)","Dadar User","","","","","18 Jul 04:55 PM","1531913141800"
"1531913152885","113574392715964092494","1","4:49 cst fast train left from platform no 6 (sent from Dadar Stn.)","Dadar User","","","","","18 Jul 04:55 PM","1531913152885"
"1531913159501","112894370020260664055","","4:55 CSMT slow local train arrives shortly at platform no 4 (sent from Thane Stn.)","Thane User","","","","","18 Jul 04:55 PM","1531913159501"
"1531913173378","112894370020260664055","","4:54 kalyan slow local train arrives shortly at platform no 2 (sent from Thane Stn.)","Thane User","","","","","18 Jul 04:56 PM","1531913173378"
"1531913195048","113574392715964092494","","4:51 cst slow train left from platform no 3 (sent from Dadar Stn.)","Dadar User","","","","","18 Jul 04:56 PM","1531913195048"
"1531913203321","100678804603150842069","","4:54 min fast local for karjat is arrving shortly on platform no 3  (sent from Kurla Stn.)","joseph pinto","","","","","18 Jul 04:56 PM","1531913203321"
"1531913208971","112894370020260664055","","4:52 Dadar fast local train arrives shortly at platform no 6 (sent from Thane Stn.)","Thane User","","","","","18 Jul 04:56 PM","1531913208971"
"1531913210777","113574392715964092494","","4:46 cst fast train shortly arriving on platform no 6 (sent from Dadar Stn.)","Dadar User","","","","","18 Jul 04:56 PM","1531913210777"
"1531913226278","113574392715964092494","","5:05 cst slow train shortly arriving on platform no 1 (sent from Dadar Stn.)","Dadar User","","","","","18 Jul 04:57 PM","1531913226278"
"1531913249070","114667266203281398517","","Good evening.. (sent from Cst Stn.)","CST User","","","","","18 Jul 04:57 PM","1531913249070"
"1531913309112","100678804603150842069","1","Special slow local for Badlapur arrived on platform no 1 (sent from Kurla Stn.)","joseph pinto","","","","","18 Jul 04:58 PM","1531913309112"
"1531913339111","114667266203281398517","","5:00 Ambernath fast train arrived on platform no 6 (sent from Cst Stn.)","CST User","","","","","18 Jul 04:58 PM","1531913339111"
"1531913344405","113574392715964092494","","5:13 dombivli slow train shortly arriving on platform no 2 (sent from Dadar Stn.)","Dadar User","","","","","18 Jul 04:59 PM","1531913344405"
"1531913355063","112894370020260664055","","4:58 Asangoan slow local train arrives shortly at platform no 2 (sent from Thane Stn.)","Thane User","","","","","18 Jul 04:59 PM","1531913355063"
"1531913361784","114667266203281398517","","5:04 Thane slow train arrived on platform no 4 (sent from Cst Stn.)","CST User","","","","","18 Jul 04:59 PM","1531913361784"
"1531913378152","112894370020260664055","","4:59 CSMT slow local train left from platform no 1 (sent from Thane Stn.)","Thane User","","","","","18 Jul 04:59 PM","1531913378152"
"1531913392616","115510663301636160140","","hi","Vijay Wani","","","","","18 Jul 04:59 PM","1531913392616"
"1531913413296","115510663301636160140","","zelam time","Vijay Wani","","","","","18 Jul 05:00 PM","1531913413296"
"1531913429628","113574392715964092494","","4:46 cst fast train arrived on platform no 6 (sent from Dadar Stn.)","Dadar User","","","","","18 Jul 05:00 PM","1531913429628"
"1531913459951","113574392715964092494","","4:46 cst fast train left from platform no 6 (sent from Dadar Stn.)","Dadar User","","","","","18 Jul 05:00 PM","1531913459951"
"1531913474730","100678804603150842069","1","5:04 fast local for karjat from mulund is running 5 min late today.. will arrvied Mulund at 5:08pm on platform no 3 (sent from Ghatkopar)","joseph pinto","","","","","18 Jul 05:01 PM","1531913474730"
"1531913476436","113574392715964092494","","4:56 thane slow train arrived on platform no 1 (sent from Dadar Stn.)","Dadar User","","","","","18 Jul 05:01 PM","1531913476436"
"1531913505114","114667266203281398517","","5:00 Ambernath fast train left from platform no 6 (sent from Cst Stn.)","CST User","","","","","18 Jul 05:01 PM","1531913505114"
"1531913515250","113574392715964092494","","5:13 dombivli slow train arrived on platform no 2 (sent from Dadar Stn.)","Dadar User","","","","","18 Jul 05:01 PM","1531913515250"
"1531913528855","113574392715964092494","","4:56 thane slow train left from platform no 1 (sent from Dadar Stn.)","Dadar User","","","","","18 Jul 05:02 PM","1531913528855"
"1531913550140","114667266203281398517","","5:08 Thane slow train shortly arriving on platform no 3 (sent from Cst Stn.)","CST User","","","","","18 Jul 05:02 PM","1531913550140"
"1531913550378","112894370020260664055","","5:02 Dombivli slow local train arrives shortly at platform no 2 (sent from Thane Stn.)","Thane User","","","","","18 Jul 05:02 PM","1531913550378"
"1531913555934","113574392715964092494","","4:58 badalpur fast train arrived on platform no 4 (sent from Dadar Stn.)","Dadar User","","","","","18 Jul 05:02 PM","1531913555934"
"1531913588643","113574392715964092494","","5:06 cst fast  train shortly arriving on platform no 6 (sent from Dadar Stn.)","Dadar User","","","","","18 Jul 05:03 PM","1531913588643"
"1531913596061","112894370020260664055","","5:03 CSMT slow local train arrives shortly at platform no 4 (sent from Thane Stn.)","Thane User","","","","","18 Jul 05:03 PM","1531913596061"
"1531913633224","114667266203281398517","","5:08 Thane slow train arrived on platform no 3 (sent from Cst Stn.)","CST User","","","","","18 Jul 05:03 PM","1531913633224"
"1531913646274","113574392715964092494","","4:58. badalpur fast train left from platform no 4 (sent from Dadar Stn.)","Dadar User","","","","","18 Jul 05:04 PM","1531913646274"
"1531913660834","113574392715964092494","","5:01 kurla slow train shortly arriving on platform no 1 (sent from Dadar Stn.)","Dadar User","","","","","18 Jul 05:04 PM","1531913660834"
"1531913674185","112894370020260664055","","5:00 CSMT fast local train arrives shortly at platform no 6 (sent from Thane Stn.)","Thane User","","","","","18 Jul 05:04 PM","1531913674185"
"1531913674199","113574392715964092494","","5:05 cst slow train arrived on platform no 3 (sent from Dadar Stn.)","Dadar User","","","","","18 Jul 05:04 PM","1531913674199"
"1531913702060","113574392715964092494","","5:06 kasara fast train shortly arriving on platform no 4 (sent from Dadar Stn.)","Dadar User","","","","","18 Jul 05:05 PM","1531913702060"
"1531913712057","113574392715964092494","","5:01 kurla slow train arrived on platform no 1 (sent from Dadar Stn.)","Dadar User","","","","","18 Jul 05:05 PM","1531913712057"
"1531913723008","113574392715964092494","","5:05 cst slow train left from platform no 3 (sent from Dadar Stn.)","Dadar User","","","","","18 Jul 05:05 PM","1531913723008"
"1531913751877","113574392715964092494","","5:01 kurla slow train left from platform no 1 (sent from Dadar Stn.)","Dadar User","","","","","18 Jul 05:05 PM","1531913751877"
"1531913760256","113574392715964092494","","5:09 cst slow train shortly arriving on platform no 3 (sent from Dadar Stn.)","Dadar User","","","","","18 Jul 05:06 PM","1531913760256"
"1531913802678","114667266203281398517","","5:04 Thane slow train left from platform no 4 (sent from Cst Stn.)","CST User","","","","","18 Jul 05:06 PM","1531913802678"
"1531913803574","113574392715964092494","","5:12 ambarnath fast train shortly arriving on platform no 4 (sent from Dadar Stn.)","Dadar User","","","","","18 Jul 05:06 PM","1531913803574"
"1531913848359","113574392715964092494","","5:06 kasara fast train arrived on platform no 4 (sent from Dadar Stn.)","Dadar User","","","","","18 Jul 05:07 PM","1531913848359"
"1531913861743","113574392715964092494","","5:09 cst slow train arrived on platform no 3 (sent from Dadar Stn.)","Dadar User","","","","","18 Jul 05:07 PM","1531913861743"
"1531913877828","113574392715964092494","","5:06 kalyan slow train shortly arriving on platform no 1 (sent from Dadar Stn.)","Dadar User","","","","","18 Jul 05:07 PM","1531913877828"
"1531913891614","112894370020260664055","","5:00 CSMT fast local train arrives shortly at platform no 6 (sent from Thane Stn.)","Thane User","","","","","18 Jul 05:08 PM","1531913891614"
"1531913892802","113574392715964092494","","5:09 cst slow train left from platform no 3 (sent from Dadar Stn.)","Dadar User","","","","","18 Jul 05:08 PM","1531913892802"
"1531913903815","112894370020260664055","","5:07 CSMT slow local train arrives shortly at platform no 4 (sent from Thane Stn.)","Thane User","","","","","18 Jul 05:08 PM","1531913903815"
"1531913905768","114667266203281398517","","5:18 Asangaon fast train arrived on platform no 6 (sent from Cst Stn.)","CST User","","","","","18 Jul 05:08 PM","1531913905768"
"1531913920851","114667266203281398517","","5:12 Kalyan slow train shortly arriving on platform no 4 (sent from Cst Stn.)","CST User","","","","","18 Jul 05:08 PM","1531913920851"
"1531913928664","113574392715964092494","","5:30 kalyan fast train shortly arriving on platform no 5 (sent from Dadar Stn.)","Dadar User","","","","","18 Jul 05:08 PM","1531913928664"
"1531913939211","113574392715964092494","","5:06 kasara fast train left from platform no 4 (sent from Dadar Stn.)","Dadar User","","","","","18 Jul 05:08 PM","1531913939211"
"1531913948776","113574392715964092494","","5:01 cst slow train shortly arriving on platform no 3 (sent from Dadar Stn.)","Dadar User","","","","","18 Jul 05:09 PM","1531913948776"
"1531913953398","114667266203281398517","","5:08 Thane slow train left from platform no 3 (sent from Cst Stn.)","CST User","","","","","18 Jul 05:09 PM","1531913953398"
"1531914013857","112894370020260664055","","5:08 Ambernath slow local train arrives shortly at platform no 2 (sent from Thane Stn.)","Thane User","","","","","18 Jul 05:10 PM","1531914013857"
"1531914022637","113574392715964092494","","5:06 cst fast train left from platform no 6 (sent from Dadar Stn.)","Dadar User","","","","","18 Jul 05:10 PM","1531914022637"
"1531914043524","114667266203281398517","","5:12 Kalyan slow train arrived on platform no 4 (sent from Cst Stn.)","CST User","","","","","18 Jul 05:10 PM","1531914043524"
"1531914057717","114667266203281398517","","5:16 Thane slow train shortly arriving on platform no 3 (sent from Cst Stn.)","CST User","","","","","18 Jul 05:10 PM","1531914057717"
"1531914065990","110086101703475919064","","fast train for cstm is late at thane stn (sent from Thane Stn.)","Devendra Bist","","","","","18 Jul 05:11 PM","1531914065990"
"1531914071196","113574392715964092494","","5:06 kalyan slow train arrived on platform no 1 (sent from Dadar Stn.)","Dadar User","","","","","18 Jul 05:11 PM","1531914071196"
"1531914081029","114667266203281398517","","5:22 Kalyan fast train arrived on platform no 5 (sent from Cst Stn.)","CST User","","","","","18 Jul 05:11 PM","1531914081029"
"1531914117354","113574392715964092494","","5:01 cst slow train arrived on platform no 3 (sent from Dadar Stn.)","Dadar User","","","","","18 Jul 05:11 PM","1531914117354"
"1531914121076","112894370020260664055","","5""10 CSMT slow local train left from platform no 1 (sent from Thane Stn.)","Thane User","","","","","18 Jul 05:12 PM","1531914121076"
"1531914132061","113574392715964092494","","5:06 kalyan slow train left from platform no 1 (sent from Dadar Stn.)","Dadar User","","","","","18 Jul 05:12 PM","1531914132061"
"1531914135821","112894370020260664055","","5:09 CSMT fast local train arrives shortly at platform no 6 (sent from Thane Stn.)","Thane User","","","","","18 Jul 05:12 PM","1531914135821"
"1531914142999","113574392715964092494","","5:01 cst slow train left from platform no 3 (sent from Dadar Stn.)","Dadar User","","","","","18 Jul 05:12 PM","1531914142999"
"1531914153118","112894370020260664055","","5""10 Karjat fast local train arrives shortly at platform no 5 (sent from Thane Stn.)","Thane User","","","","","18 Jul 05:12 PM","1531914153118"
"1531914156155","113574392715964092494","","5:10 thane slow train shortly arriving on platform no 1 (sent from Dadar Stn.)","Dadar User","","","","","18 Jul 05:12 PM","1531914156155"
"1531914169152","113574392715964092494","","5:13 cst fast train shortly arriving on platform no 6 (sent from Dadar Stn.)","Dadar User","","","","","18 Jul 05:12 PM","1531914169152"
"1531914182614","113574392715964092494","1","5:19 kalyan slow train shortly arriving on platform no 1 (sent from Dadar Stn.)","Dadar User","","","","","18 Jul 05:13 PM","1531914182614"
"1531914196127","113574392715964092494","","5:12 ambarnath fast train arrived on platform no 4 (sent from Dadar Stn.)","Dadar User","","","","","18 Jul 05:13 PM","1531914196127"
"1531914229919","114667266203281398517","","5:16 Thane slow train arrived on platform no 3 (sent from Cst Stn.)","CST User","","","","","18 Jul 05:13 PM","1531914229919"
"1531914245904","114667266203281398517","","5:12 Kalyan slow train left from platform no 4 (sent from Cst Stn.)","CST User","","","","","18 Jul 05:14 PM","1531914245904"
"1531914246586","113574392715964092494","","5:12 ambarnath fast train left from platform no 4 (sent from Dadar Stn.)","Dadar User","","","","","18 Jul 05:14 PM","1531914246586"
"1531914266477","113574392715964092494","","5:13 dombivli slow train left from platform no 2 (sent from Dadar Stn.)","Dadar User","","","","","18 Jul 05:14 PM","1531914266477"
"1531914299820","113574392715964092494","","5:13 cst fast train shortly arriving on platform no 6 (sent from Dadar Stn.)","Dadar User","","","","","18 Jul 05:14 PM","1531914299820"
"1531914318372","113574392715964092494","","5:13 cst slow train shortly arriving on platform no 3 (sent from Dadar Stn.)","Dadar User","","","","","18 Jul 05:15 PM","1531914318372"
"1531914335945","113574392715964092494","1","5:34 asangeon fast train shortly arriving on platform no 4 (sent from Dadar Stn.)","Dadar User","","","","","18 Jul 05:15 PM","1531914335945"
"1531914470461","101956652658850458814","","karjat train where now (sent from Ambernath Stn.)","Roshane Masane","","","","","18 Jul 05:17 PM","1531914470461"
